Tempo(s)	Deformação(mm)	Força(N)
638.67 	63.858 	927.64 
639.17 	63.908 	927.64 
639.67 	63.958 	927.64 
640.17 	64.008 	927.64 
640.67 	64.058 	927.64 
641.17 	64.108 	927.64 
641.67 	64.158 	927.64 
642.17 	64.208 	927.64 
642.67 	64.258 	927.64 
643.17 	64.308 	927.64 
643.67 	64.358 	927.64 
644.17 	64.408 	927.64 
644.67 	64.458 	927.64 
645.17 	64.508 	927.64 
645.67 	64.558 	927.64 
646.17 	64.608 	927.64 
646.67 	64.658 	927.64 
647.17 	64.708 	927.64 
647.67 	64.758 	927.64 
648.17 	64.808 	927.64 
648.67 	64.858 	927.64 
649.17 	64.908 	928.32 
649.67 	64.958 	928.32 
650.17 	65.008 	928.32 
650.67 	65.058 	928.32 
651.17 	65.108 	927.64 
651.67 	65.158 	927.64 
652.17 	65.208 	928.32 
652.67 	65.258 	927.64 
653.17 	65.308 	927.64 
653.67 	65.358 	927.64 
654.17 	65.408 	928.32 
654.67 	65.458 	927.64 
655.17 	65.508 	927.64 
655.67 	65.558 	928.32 
656.17 	65.608 	928.32 
656.67 	65.658 	928.32 
657.17 	65.708 	928.32 
657.67 	65.758 	927.64 
658.17 	65.808 	928.32 
658.67 	65.858 	927.64 
659.17 	65.908 	928.32 
659.67 	65.958 	928.32 
660.17 	66.008 	928.32 
660.67 	66.058 	928.99 
661.17 	66.108 	928.32 
661.67 	66.158 	928.32 
662.17 	66.208 	928.32 
662.67 	66.258 	928.32 
663.17 	66.308 	928.32 
663.67 	66.358 	928.32 
664.17 	66.408 	928.32 
664.67 	66.458 	928.32 
665.17 	66.508 	928.32 
665.67 	66.558 	928.99 
666.17 	66.608 	928.99 
666.67 	66.658 	928.99 
667.17 	66.708 	928.99 
667.67 	66.758 	928.99 
668.17 	66.808 	928.99 
668.67 	66.858 	928.32 
669.17 	66.908 	928.99 
669.67 	66.958 	928.99 
670.17 	67.008 	928.99 
670.67 	67.058 	928.99 
671.17 	67.108 	929.67 
671.67 	67.158 	928.99 
672.17 	67.208 	929.67 
672.67 	67.258 	929.67 
673.17 	67.308 	929.67 
673.67 	67.358 	930.34 
674.17 	67.408 	929.67 
674.67 	67.458 	930.34 
675.17 	67.508 	930.34 
675.67 	67.558 	930.34 
676.17 	67.608 	930.34 
676.67 	67.658 	931.02 
677.17 	67.708 	931.02 
677.67 	67.758 	931.02 
678.17 	67.808 	931.02 
678.67 	67.858 	931.02 
679.17 	67.908 	931.02 
679.67 	67.958 	931.02 
680.17 	68.008 	931.02 
680.67 	68.058 	931.69 
681.17 	68.108 	931.02 
681.67 	68.158 	931.69 
682.17 	68.208 	931.69 
682.67 	68.258 	931.69 
683.17 	68.308 	931.69 
683.67 	68.358 	931.69 
684.17 	68.408 	931.69 
684.67 	68.458 	931.69 
685.17 	68.508 	931.69 
685.67 	68.558 	931.69 
686.17 	68.608 	932.37 
686.67 	68.658 	931.69 
687.17 	68.708 	931.69 
687.67 	68.758 	932.37 
688.17 	68.808 	931.69 
688.67 	68.858 	932.37 
689.17 	68.908 	932.37 
689.67 	68.958 	932.37 
690.17 	69.008 	932.37 
690.67 	69.058 	932.37 
691.17 	69.108 	932.37 
691.67 	69.158 	933.04 
692.17 	69.208 	932.37 
692.67 	69.258 	932.37 
693.17 	69.308 	932.37 
693.67 	69.358 	932.37 
694.17 	69.408 	932.37 
694.67 	69.458 	933.04 
695.17 	69.508 	933.04 
695.67 	69.558 	933.04 
696.17 	69.608 	933.04 
696.67 	69.658 	933.04 
697.17 	69.708 	933.04 
697.67 	69.758 	932.37 
698.17 	69.808 	932.37 
698.67 	69.858 	932.37 
699.17 	69.908 	933.04 
699.67 	69.958 	933.04 
700.17 	70.008 	933.04 
700.67 	70.058 	932.37 
701.17 	70.108 	932.37 
701.67 	70.158 	932.37 
702.17 	70.208 	933.04 
702.67 	70.258 	932.37 
703.17 	70.308 	932.37 
703.67 	70.358 	932.37 
704.17 	70.408 	932.37 
704.67 	70.458 	932.37 
705.17 	70.508 	932.37 
705.67 	70.558 	932.37 
706.17 	70.608 	932.37 
706.67 	70.658 	932.37 
707.17 	70.708 	932.37 
707.67 	70.758 	931.69 
708.17 	70.808 	932.37 
708.67 	70.858 	932.37 
709.17 	70.908 	932.37 
709.67 	70.958 	932.37 
710.17 	71.008 	932.37 
710.67 	71.058 	932.37 
711.17 	71.108 	931.69 
711.67 	71.158 	931.69 
712.17 	71.208 	931.69 
712.67 	71.258 	931.69 
713.17 	71.308 	931.69 
713.67 	71.358 	931.69 
714.17 	71.408 	932.37 
714.67 	71.458 	931.69 
715.17 	71.508 	931.69 
715.67 	71.558 	931.69 
716.17 	71.608 	932.37 
716.67 	71.658 	931.69 
717.17 	71.708 	932.37 
717.67 	71.758 	931.69 
718.17 	71.808 	932.37 
718.67 	71.858 	932.37 
719.17 	71.908 	932.37 
719.67 	71.958 	932.37 
720.17 	72.008 	932.37 
720.67 	72.058 	932.37 
721.17 	72.108 	932.37 
721.67 	72.158 	932.37 
722.17 	72.208 	932.37 
722.67 	72.258 	933.04 
723.17 	72.308 	933.04 
723.67 	72.358 	933.04 
724.17 	72.408 	933.04 
724.67 	72.458 	933.04 
725.17 	72.508 	933.04 
725.67 	72.558 	933.72 
726.17 	72.608 	933.04 
726.67 	72.658 	933.72 
727.17 	72.708 	933.72 
727.67 	72.758 	933.72 
728.17 	72.808 	933.72 
728.67 	72.858 	934.40 
729.17 	72.908 	934.40 
729.67 	72.958 	934.40 
730.17 	73.008 	934.40 
730.67 	73.058 	934.40 
731.17 	73.108 	934.40 
731.67 	73.158 	934.40 
732.17 	73.208 	935.07 
732.67 	73.258 	934.40 
733.17 	73.308 	934.40 
733.67 	73.358 	935.07 
734.17 	73.408 	934.40 
734.67 	73.458 	935.07 
735.17 	73.508 	935.07 
735.67 	73.558 	935.07 
736.17 	73.608 	935.75 
736.67 	73.658 	935.07 
737.17 	73.708 	935.07 
737.67 	73.758 	935.07 
738.17 	73.808 	935.75 
738.67 	73.858 	935.07 
739.17 	73.908 	935.07 
739.67 	73.958 	935.07 
740.17 	74.008 	935.07 
740.67 	74.058 	935.75 
741.17 	74.108 	935.75 
741.67 	74.158 	935.75 
742.17 	74.208 	935.75 
742.67 	74.258 	935.75 
743.17 	74.308 	935.07 
743.67 	74.358 	935.07 
744.17 	74.408 	935.07 
744.67 	74.458 	935.07 
745.17 	74.508 	935.07 
745.67 	74.558 	935.75 
746.17 	74.608 	935.07 
746.67 	74.658 	935.07 
747.17 	74.708 	935.75 
747.67 	74.758 	935.07 
748.17 	74.808 	935.07 
748.67 	74.858 	935.07 
749.17 	74.908 	935.07 
749.67 	74.958 	935.07 
750.17 	75.008 	935.07 
750.67 	75.058 	935.07 
751.17 	75.108 	935.07 
751.67 	75.158 	935.07 
752.17 	75.208 	935.07 
752.67 	75.258 	935.07 
753.17 	75.308 	935.07 
753.67 	75.358 	935.07 
754.17 	75.408 	935.07 
754.67 	75.458 	935.07 
755.17 	75.508 	935.07 
755.67 	75.558 	935.07 
756.17 	75.608 	935.07 
756.67 	75.658 	935.07 
757.17 	75.708 	935.07 
757.67 	75.758 	935.07 
758.17 	75.808 	935.07 
758.67 	75.858 	934.40 
759.17 	75.908 	934.40 
759.67 	75.958 	934.40 
760.17 	76.008 	935.07 
760.67 	76.058 	935.07 
761.17 	76.108 	935.07 
761.67 	76.158 	935.07 
762.17 	76.208 	935.07 
762.67 	76.258 	935.07 
763.17 	76.308 	935.07 
763.67 	76.358 	934.40 
764.17 	76.408 	934.40 
764.67 	76.458 	935.07 
765.17 	76.508 	935.07 
765.67 	76.558 	935.07 
766.17 	76.608 	935.07 
766.67 	76.658 	935.07 
767.17 	76.708 	935.07 
767.67 	76.758 	934.40 
768.17 	76.808 	935.07 
768.67 	76.858 	935.07 
769.17 	76.908 	935.07 
769.67 	76.958 	935.07 
770.17 	77.008 	935.07 
770.67 	77.058 	935.07 
771.17 	77.108 	935.75 
771.67 	77.158 	935.75 
772.17 	77.208 	935.75 
772.67 	77.258 	935.07 
773.17 	77.308 	935.75 
773.67 	77.358 	935.75 
774.17 	77.408 	935.75 
774.67 	77.458 	935.75 
775.17 	77.508 	935.75 
775.67 	77.558 	935.75 
776.17 	77.608 	935.75 
776.67 	77.658 	935.75 
777.17 	77.708 	935.75 
777.67 	77.758 	935.75 
778.17 	77.808 	935.75 
778.67 	77.858 	935.75 
779.17 	77.908 	935.75 
779.67 	77.958 	935.75 
780.17 	78.008 	935.75 
780.67 	78.058 	935.75 
781.17 	78.108 	935.75 
781.67 	78.158 	935.75 
782.17 	78.208 	935.75 
782.67 	78.258 	936.42 
783.17 	78.308 	936.42 
783.67 	78.358 	935.75 
784.17 	78.408 	935.75 
784.67 	78.458 	936.42 
785.17 	78.508 	936.42 
785.67 	78.558 	935.75 
786.17 	78.608 	935.75 
786.67 	78.658 	935.75 
787.17 	78.708 	935.75 
787.67 	78.758 	935.75 
788.17 	78.808 	935.75 
788.67 	78.858 	935.75 
789.17 	78.908 	935.75 
789.67 	78.958 	936.42 
790.17 	79.008 	936.42 
790.67 	79.058 	935.75 
791.17 	79.108 	936.42 
791.67 	79.158 	935.75 
792.17 	79.208 	935.75 
792.67 	79.258 	935.75 
793.17 	79.308 	935.75 
793.67 	79.358 	935.75 
794.17 	79.408 	935.75 
794.67 	79.458 	935.75 
795.17 	79.508 	935.75 
795.67 	79.558 	936.42 
796.17 	79.608 	935.75 
796.67 	79.658 	935.75 
797.17 	79.708 	935.75 
797.67 	79.758 	935.75 
798.17 	79.808 	935.75 
798.67 	79.858 	936.42 
799.17 	79.908 	936.42 
799.67 	79.958 	936.42 
800.17 	80.008 	936.42 
800.67 	80.058 	936.42 
801.17 	80.108 	937.10 
801.67 	80.158 	937.10 
802.17 	80.208 	937.10 
802.67 	80.258 	937.10 
803.17 	80.308 	936.42 
803.67 	80.358 	937.10 
804.17 	80.408 	937.10 
804.67 	80.458 	937.10 
805.17 	80.508 	937.10 
805.67 	80.558 	937.10 
806.17 	80.608 	937.10 
806.67 	80.658 	937.10 
807.17 	80.708 	937.10 
807.67 	80.758 	937.77 
808.17 	80.808 	937.10 
808.67 	80.858 	937.10 
809.17 	80.908 	937.10 
809.67 	80.958 	937.10 
810.17 	81.008 	937.10 
810.67 	81.058 	937.10 
811.17 	81.108 	937.77 
811.67 	81.158 	937.77 
812.17 	81.208 	937.10 
812.67 	81.258 	937.77 
813.17 	81.308 	937.77 
813.67 	81.358 	937.77 
814.17 	81.408 	937.77 
814.67 	81.458 	937.10 
815.17 	81.508 	937.77 
815.67 	81.558 	937.77 
816.17 	81.608 	937.77 
816.67 	81.658 	938.45 
817.17 	81.708 	937.77 
817.67 	81.758 	937.77 
818.17 	81.808 	937.77 
818.67 	81.858 	937.77 
819.17 	81.908 	937.77 
819.67 	81.958 	938.45 
820.17 	82.008 	938.45 
820.67 	82.058 	938.45 
821.17 	82.108 	938.45 
821.67 	82.158 	938.45 
822.17 	82.208 	938.45 
822.67 	82.258 	938.45 
823.17 	82.308 	938.45 
823.67 	82.358 	938.45 
824.17 	82.408 	938.45 
824.67 	82.458 	938.45 
825.17 	82.508 	938.45 
825.67 	82.558 	939.13 
826.17 	82.608 	939.13 
826.67 	82.658 	939.13 
827.17 	82.708 	939.13 
827.67 	82.758 	939.13 
828.17 	82.808 	938.45 
828.67 	82.858 	939.13 
829.17 	82.908 	939.13 
829.67 	82.958 	939.13 
830.17 	83.008 	939.13 
830.67 	83.058 	939.13 
831.17 	83.108 	939.80 
831.67 	83.158 	939.13 
832.17 	83.208 	939.13 
832.67 	83.258 	939.13 
833.17 	83.308 	939.13 
833.67 	83.358 	939.13 
834.17 	83.408 	939.13 
834.67 	83.458 	939.13 
835.17 	83.508 	939.13 
835.67 	83.558 	939.13 
836.17 	83.608 	939.13 
836.67 	83.658 	939.13 
837.17 	83.708 	939.13 
837.67 	83.758 	939.13 
838.17 	83.808 	939.13 
838.67 	83.858 	939.13 
839.17 	83.908 	939.13 
839.67 	83.958 	939.13 
840.17 	84.008 	939.13 
840.67 	84.058 	939.13 
841.17 	84.108 	939.13 
841.67 	84.158 	939.13 
842.17 	84.208 	939.13 
842.67 	84.258 	939.13 
843.17 	84.308 	939.13 
843.67 	84.358 	939.13 
844.17 	84.408 	939.13 
844.67 	84.458 	939.13 
845.17 	84.508 	939.13 
845.67 	84.558 	939.13 
846.17 	84.608 	939.80 
846.67 	84.658 	939.80 
847.17 	84.708 	939.80 
847.67 	84.758 	939.80 
848.17 	84.808 	939.13 
848.67 	84.858 	939.80 
849.17 	84.908 	939.80 
849.67 	84.958 	939.80 
850.17 	85.008 	939.80 
850.67 	85.058 	939.80 
851.17 	85.108 	939.80 
851.67 	85.158 	939.13 
852.17 	85.208 	939.80 
852.67 	85.258 	939.80 
853.17 	85.308 	939.80 
853.67 	85.358 	939.80 
854.17 	85.408 	939.80 
854.67 	85.458 	939.80 
855.17 	85.508 	939.13 
855.67 	85.558 	939.80 
856.17 	85.608 	939.80 
856.67 	85.658 	939.13 
857.17 	85.708 	939.80 
857.67 	85.758 	939.13 
858.17 	85.808 	939.13 
858.67 	85.858 	939.13 
859.17 	85.908 	939.13 
859.67 	85.958 	939.13 
860.17 	86.008 	939.80 
860.67 	86.058 	939.80 
861.17 	86.108 	939.80 
861.67 	86.158 	939.80 
862.17 	86.208 	939.80 
862.67 	86.258 	939.13 
863.17 	86.308 	939.13 
863.67 	86.358 	939.80 
864.17 	86.408 	939.13 
864.67 	86.458 	939.80 
865.17 	86.508 	939.13 
865.67 	86.558 	939.80 
866.17 	86.608 	939.80 
866.67 	86.658 	939.80 
867.17 	86.708 	939.13 
867.67 	86.758 	939.80 
868.17 	86.808 	939.13 
868.67 	86.858 	939.13 
869.17 	86.908 	939.13 
869.67 	86.958 	939.13 
870.17 	87.008 	939.80 
870.67 	87.058 	939.13 
871.17 	87.108 	939.80 
871.67 	87.158 	939.13 
872.17 	87.208 	939.13 
872.67 	87.258 	939.13 
873.17 	87.308 	939.13 
873.67 	87.358 	939.13 
874.17 	87.408 	939.13 
874.67 	87.458 	939.13 
875.17 	87.508 	939.13 
875.67 	87.558 	939.80 
876.17 	87.608 	939.80 
876.67 	87.658 	939.80 
877.17 	87.708 	939.13 
877.67 	87.758 	939.80 
878.17 	87.808 	939.80 
878.67 	87.858 	939.80 
879.17 	87.908 	939.80 
879.67 	87.958 	939.80 
880.17 	88.008 	939.80 
880.67 	88.058 	939.13 
881.17 	88.108 	939.80 
881.67 	88.158 	939.80 
882.17 	88.208 	940.48 
882.67 	88.258 	939.80 
883.17 	88.308 	939.80 
883.67 	88.358 	939.80 
884.17 	88.408 	939.80 
884.67 	88.458 	939.80 
885.17 	88.508 	940.48 
885.67 	88.558 	939.80 
886.17 	88.608 	939.80 
886.67 	88.658 	939.80 
887.17 	88.708 	939.80 
887.67 	88.758 	939.80 
888.17 	88.808 	939.80 
888.67 	88.858 	939.80 
889.17 	88.908 	940.48 
889.67 	88.958 	940.48 
890.17 	89.008 	940.48 
890.67 	89.058 	940.48 
891.17 	89.108 	940.48 
891.67 	89.158 	940.48 
892.17 	89.208 	940.48 
892.67 	89.258 	940.48 
893.17 	89.308 	940.48 
893.67 	89.358 	940.48 
894.17 	89.408 	940.48 
894.67 	89.458 	941.15 
895.17 	89.508 	940.48 
895.67 	89.558 	940.48 
896.17 	89.608 	941.15 
896.67 	89.658 	941.15 
897.17 	89.708 	941.15 
897.67 	89.758 	941.15 
898.17 	89.808 	941.15 
898.67 	89.858 	941.15 
899.17 	89.908 	940.48 
899.67 	89.958 	940.48 
900.17 	90.008 	940.48 
900.67 	90.058 	940.48 
901.17 	90.108 	941.15 
901.67 	90.158 	940.48 
902.17 	90.208 	940.48 
902.67 	90.258 	941.15 
903.17 	90.308 	940.48 
903.67 	90.358 	940.48 
904.17 	90.408 	940.48 
904.67 	90.458 	940.48 
905.17 	90.508 	940.48 
905.67 	90.558 	941.15 
906.17 	90.608 	940.48 
906.67 	90.658 	941.15 
907.17 	90.708 	940.48 
907.67 	90.758 	941.15 
908.17 	90.808 	941.15 
908.67 	90.858 	941.15 
909.17 	90.908 	941.15 
909.67 	90.958 	941.15 
910.17 	91.008 	941.15 
910.67 	91.058 	941.15 
911.17 	91.108 	941.15 
911.67 	91.158 	941.15 
912.17 	91.208 	941.15 
912.67 	91.258 	941.15 
913.17 	91.308 	941.15 
913.67 	91.358 	941.15 
914.17 	91.408 	941.15 
914.67 	91.458 	941.15 
915.17 	91.508 	941.15 
915.67 	91.558 	941.15 
916.17 	91.608 	941.15 
916.67 	91.658 	941.15 
917.17 	91.708 	941.15 
917.67 	91.758 	941.15 
918.17 	91.808 	941.15 
918.67 	91.858 	941.15 
919.17 	91.908 	941.15 
919.67 	91.958 	941.15 
920.17 	92.008 	941.15 
920.67 	92.058 	941.15 
921.17 	92.108 	941.15 
921.67 	92.158 	941.15 
922.17 	92.208 	941.15 
922.67 	92.258 	941.83 
923.17 	92.308 	941.15 
923.67 	92.358 	941.15 
924.17 	92.408 	941.15 
924.67 	92.458 	941.15 
925.17 	92.508 	941.15 
925.67 	92.558 	941.83 
926.17 	92.608 	941.15 
926.67 	92.658 	941.83 
927.17 	92.708 	941.83 
927.67 	92.758 	941.83 
928.17 	92.808 	941.83 
928.67 	92.858 	941.83 
929.17 	92.908 	941.83 
929.67 	92.958 	941.83 
930.17 	93.008 	941.83 
930.67 	93.058 	941.83 
931.17 	93.108 	941.15 
931.67 	93.158 	941.83 
932.17 	93.208 	941.83 
932.67 	93.258 	941.83 
933.17 	93.308 	941.83 
933.67 	93.358 	941.83 
934.17 	93.408 	941.83 
934.67 	93.458 	941.83 
935.17 	93.508 	941.83 
935.67 	93.558 	941.83 
936.17 	93.608 	942.50 
936.67 	93.658 	941.83 
937.17 	93.708 	942.50 
937.67 	93.758 	942.50 
938.17 	93.808 	941.83 
938.67 	93.858 	942.50 
939.17 	93.908 	941.83 
939.67 	93.958 	941.83 
940.17 	94.008 	942.50 
940.67 	94.058 	942.50 
941.17 	94.108 	942.50 
941.67 	94.158 	942.50 
942.17 	94.208 	942.50 
942.67 	94.258 	941.83 
943.17 	94.308 	941.83 
943.67 	94.358 	941.83 
944.17 	94.408 	941.83 
944.67 	94.458 	941.83 
945.17 	94.508 	941.83 
945.67 	94.558 	942.50 
946.17 	94.608 	942.50 
946.67 	94.658 	942.50 
947.17 	94.708 	942.50 
947.67 	94.758 	942.50 
948.17 	94.808 	942.50 
948.67 	94.858 	941.83 
949.17 	94.908 	942.50 
949.67 	94.958 	942.50 
950.17 	95.008 	942.50 
950.67 	95.058 	942.50 
951.17 	95.108 	942.50 
951.67 	95.158 	943.18 
952.17 	95.208 	942.50 
952.67 	95.258 	943.18 
953.17 	95.308 	943.18 
953.67 	95.358 	943.18 
954.17 	95.408 	943.18 
954.67 	95.458 	943.18 
955.17 	95.508 	943.18 
955.67 	95.558 	943.18 
956.17 	95.608 	943.18 
956.67 	95.658 	943.18 
957.17 	95.708 	943.18 
957.67 	95.758 	943.18 
958.17 	95.808 	942.50 
958.67 	95.858 	942.50 
959.17 	95.908 	942.50 
959.67 	95.958 	943.18 
960.17 	96.008 	943.18 
960.67 	96.058 	943.18 
961.17 	96.108 	942.50 
961.67 	96.158 	942.50 
962.17 	96.208 	942.50 
962.67 	96.258 	942.50 
963.17 	96.308 	941.83 
963.67 	96.358 	942.50 
964.17 	96.408 	941.83 
964.67 	96.458 	942.50 
965.17 	96.508 	942.50 
965.67 	96.558 	942.50 
966.17 	96.608 	942.50 
966.67 	96.658 	941.83 
967.17 	96.708 	941.83 
967.67 	96.758 	942.50 
968.17 	96.808 	941.83 
968.67 	96.858 	941.83 
969.17 	96.908 	941.83 
969.67 	96.958 	941.83 
970.17 	97.008 	942.50 
970.67 	97.058 	942.50 
971.17 	97.108 	942.50 
971.67 	97.158 	942.50 
