Tempo(s)	Deformação(mm)	Força(N)
2004.5 	200.44 	511.45 
2005.0 	200.49 	511.45 
2005.5 	200.54 	511.45 
2006.0 	200.59 	511.45 
2006.5 	200.64 	511.45 
2007.0 	200.69 	511.45 
2007.5 	200.74 	510.78 
2008.0 	200.79 	510.78 
2008.5 	200.84 	511.45 
2009.0 	200.89 	510.78 
2009.5 	200.94 	510.78 
2010.0 	200.99 	510.78 
2010.5 	201.04 	511.45 
2011.0 	201.09 	510.78 
2011.5 	201.14 	511.45 
2012.0 	201.19 	511.45 
2012.5 	201.24 	511.45 
2013.0 	201.29 	510.78 
2013.5 	201.34 	511.45 
2014.0 	201.39 	510.78 
2014.5 	201.44 	511.45 
2015.0 	201.49 	510.78 
2015.5 	201.54 	510.78 
2016.0 	201.59 	510.78 
2016.5 	201.64 	511.45 
2017.0 	201.69 	511.45 
2017.5 	201.74 	511.45 
2018.0 	201.79 	511.45 
2018.5 	201.84 	511.45 
2019.0 	201.89 	511.45 
2019.5 	201.94 	511.45 
2020.0 	201.99 	511.45 
2020.5 	202.04 	511.45 
2021.0 	202.09 	511.45 
2021.5 	202.14 	511.45 
2022.0 	202.19 	511.45 
2022.5 	202.24 	511.45 
2023.0 	202.29 	511.45 
2023.5 	202.34 	511.45 
2024.0 	202.39 	511.45 
2024.5 	202.44 	511.45 
2025.0 	202.49 	511.45 
2025.5 	202.54 	512.13 
2026.0 	202.59 	511.45 
2026.5 	202.64 	512.13 
2027.0 	202.69 	512.13 
2027.5 	202.74 	512.13 
2028.0 	202.79 	512.13 
2028.5 	202.84 	512.13 
2029.0 	202.89 	512.13 
2029.5 	202.94 	511.45 
2030.0 	202.99 	512.13 
2030.5 	203.04 	512.13 
2031.0 	203.09 	512.13 
2031.5 	203.14 	512.13 
2032.0 	203.19 	512.13 
2032.5 	203.24 	512.13 
2033.0 	203.29 	512.80 
2033.5 	203.34 	512.80 
2034.0 	203.39 	512.80 
2034.5 	203.44 	512.80 
2035.0 	203.49 	512.80 
2035.5 	203.54 	512.80 
2036.0 	203.59 	512.80 
2036.5 	203.64 	512.80 
2037.0 	203.69 	513.48 
2037.5 	203.74 	513.48 
2038.0 	203.79 	513.48 
2038.5 	203.84 	513.48 
2039.0 	203.89 	513.48 
2039.5 	203.94 	513.48 
2040.0 	203.99 	514.15 
2040.5 	204.04 	513.48 
2041.0 	204.09 	514.15 
2041.5 	204.14 	514.15 
2042.0 	204.19 	513.48 
2042.5 	204.24 	513.48 
2043.0 	204.29 	514.15 
2043.5 	204.34 	514.15 
2044.0 	204.39 	514.15 
2044.5 	204.44 	514.83 
2045.0 	204.49 	514.83 
2045.5 	204.54 	514.83 
2046.0 	204.59 	514.83 
2046.5 	204.64 	514.83 
2047.0 	204.69 	514.83 
2047.5 	204.74 	514.83 
2048.0 	204.79 	515.51 
2048.5 	204.84 	514.83 
2049.0 	204.89 	515.51 
2049.5 	204.94 	515.51 
2050.0 	204.99 	515.51 
2050.5 	205.04 	515.51 
2051.0 	205.09 	515.51 
2051.5 	205.14 	516.18 
2052.0 	205.19 	516.18 
2052.5 	205.24 	516.18 
2053.0 	205.29 	516.18 
2053.5 	205.34 	516.18 
2054.0 	205.39 	516.18 
2054.5 	205.44 	516.86 
2055.0 	205.49 	516.86 
2055.5 	205.54 	516.86 
2056.0 	205.59 	516.86 
2056.5 	205.64 	516.86 
2057.0 	205.69 	516.86 
2057.5 	205.74 	517.53 
2058.0 	205.79 	517.53 
2058.5 	205.84 	517.53 
2059.0 	205.89 	517.53 
2059.5 	205.94 	518.21 
2060.0 	205.99 	518.21 
2060.5 	206.04 	518.21 
2061.0 	206.09 	518.88 
2061.5 	206.14 	518.21 
2062.0 	206.19 	518.88 
2062.5 	206.24 	518.21 
2063.0 	206.29 	518.88 
2063.5 	206.34 	518.88 
2064.0 	206.39 	518.88 
2064.5 	206.44 	519.56 
2065.0 	206.49 	519.56 
2065.5 	206.54 	519.56 
2066.0 	206.59 	519.56 
2066.5 	206.64 	519.56 
2067.0 	206.69 	520.23 
2067.5 	206.74 	520.23 
2068.0 	206.79 	520.23 
2068.5 	206.84 	520.91 
2069.0 	206.89 	520.23 
2069.5 	206.94 	520.91 
2070.0 	206.99 	520.91 
2070.5 	207.04 	521.59 
2071.0 	207.09 	521.59 
2071.5 	207.14 	521.59 
2072.0 	207.19 	521.59 
2072.5 	207.24 	521.59 
2073.0 	207.29 	521.59 
2073.5 	207.34 	522.26 
2074.0 	207.39 	522.26 
2074.5 	207.44 	522.26 
2075.0 	207.49 	522.26 
2075.5 	207.54 	522.94 
2076.0 	207.59 	522.94 
2076.5 	207.64 	522.94 
2077.0 	207.69 	523.61 
2077.5 	207.74 	523.61 
2078.0 	207.79 	523.61 
2078.5 	207.84 	523.61 
2079.0 	207.89 	523.61 
2079.5 	207.94 	523.61 
2080.0 	207.99 	524.29 
2080.5 	208.04 	524.29 
2081.0 	208.09 	524.96 
2081.5 	208.14 	524.29 
2082.0 	208.19 	524.96 
2082.5 	208.24 	524.96 
2083.0 	208.29 	525.64 
2083.5 	208.34 	525.64 
2084.0 	208.39 	525.64 
2084.5 	208.44 	526.32 
2085.0 	208.49 	526.32 
2085.5 	208.54 	526.99 
2086.0 	208.59 	526.32 
2086.5 	208.64 	526.99 
2087.0 	208.69 	526.99 
2087.5 	208.74 	527.67 
2088.0 	208.79 	527.67 
2088.5 	208.84 	528.34 
2089.0 	208.89 	528.34 
2089.5 	208.94 	528.34 
2090.0 	208.99 	529.02 
2090.5 	209.04 	529.02 
2091.0 	209.09 	529.02 
2091.5 	209.14 	529.69 
2092.0 	209.19 	529.69 
2092.5 	209.24 	529.69 
2093.0 	209.29 	530.37 
2093.5 	209.34 	530.37 
2094.0 	209.39 	530.37 
2094.5 	209.44 	531.05 
2095.0 	209.49 	531.05 
2095.5 	209.54 	531.05 
2096.0 	209.59 	531.05 
2096.5 	209.64 	531.72 
2097.0 	209.69 	531.72 
2097.5 	209.74 	531.72 
2098.0 	209.79 	532.40 
2098.5 	209.84 	531.72 
2099.0 	209.89 	532.40 
2099.5 	209.94 	533.07 
2100.0 	209.99 	533.07 
2100.5 	210.04 	533.07 
2101.0 	210.09 	533.75 
2101.5 	210.14 	533.07 
2102.0 	210.19 	533.75 
2102.5 	210.24 	533.75 
2103.0 	210.29 	534.42 
2103.5 	210.34 	534.42 
2104.0 	210.39 	534.42 
2104.5 	210.44 	534.42 
2105.0 	210.49 	535.10 
2105.5 	210.54 	535.10 
2106.0 	210.59 	535.10 
2106.5 	210.64 	535.77 
2107.0 	210.69 	535.10 
2107.5 	210.74 	535.77 
2108.0 	210.79 	535.77 
2108.5 	210.84 	536.45 
2109.0 	210.89 	536.45 
2109.5 	210.94 	536.45 
2110.0 	210.99 	537.13 
2110.5 	211.04 	537.13 
2111.0 	211.09 	537.13 
2111.5 	211.14 	537.80 
2112.0 	211.19 	537.80 
2112.5 	211.24 	537.80 
2113.0 	211.29 	537.80 
2113.5 	211.34 	538.48 
2114.0 	211.39 	538.48 
2114.5 	211.44 	538.48 
2115.0 	211.49 	538.48 
2115.5 	211.54 	539.15 
2116.0 	211.59 	539.15 
2116.5 	211.64 	539.15 
2117.0 	211.69 	539.15 
2117.5 	211.74 	539.83 
2118.0 	211.79 	539.83 
2118.5 	211.84 	539.83 
2119.0 	211.89 	539.83 
2119.5 	211.94 	539.83 
2120.0 	211.99 	540.50 
2120.5 	212.04 	540.50 
2121.0 	212.09 	540.50 
2121.5 	212.14 	540.50 
2122.0 	212.19 	540.50 
2122.5 	212.24 	541.18 
2123.0 	212.29 	541.18 
2123.5 	212.34 	541.18 
2124.0 	212.39 	541.18 
2124.5 	212.44 	541.18 
2125.0 	212.49 	541.86 
2125.5 	212.54 	541.86 
2126.0 	212.59 	541.86 
2126.5 	212.64 	541.86 
2127.0 	212.69 	542.53 
2127.5 	212.74 	542.53 
2128.0 	212.79 	542.53 
2128.5 	212.84 	542.53 
2129.0 	212.89 	542.53 
2129.5 	212.94 	542.53 
2130.0 	212.99 	543.21 
2130.5 	213.04 	543.21 
2131.0 	213.09 	543.21 
2131.5 	213.14 	543.21 
2132.0 	213.19 	543.21 
2132.5 	213.24 	543.88 
2133.0 	213.29 	543.88 
2133.5 	213.34 	543.88 
2134.0 	213.39 	543.88 
2134.5 	213.44 	543.88 
2135.0 	213.49 	543.88 
2135.5 	213.54 	544.56 
2136.0 	213.59 	544.56 
2136.5 	213.64 	544.56 
2137.0 	213.69 	544.56 
2137.5 	213.74 	545.23 
2138.0 	213.79 	545.23 
2138.5 	213.84 	545.23 
2139.0 	213.89 	545.23 
2139.5 	213.94 	545.23 
2140.0 	213.99 	545.91 
2140.5 	214.04 	545.91 
2141.0 	214.09 	545.91 
2141.5 	214.14 	545.91 
2142.0 	214.19 	545.91 
2142.5 	214.24 	545.91 
2143.0 	214.29 	546.58 
2143.5 	214.34 	546.58 
2144.0 	214.39 	546.58 
2144.5 	214.44 	546.58 
2145.0 	214.49 	546.58 
2145.5 	214.54 	546.58 
2146.0 	214.59 	546.58 
2146.5 	214.64 	547.26 
2147.0 	214.69 	547.26 
2147.5 	214.74 	547.26 
2148.0 	214.79 	547.26 
2148.5 	214.84 	547.26 
2149.0 	214.89 	547.94 
2149.5 	214.94 	547.94 
2150.0 	214.99 	547.94 
2150.5 	215.04 	548.61 
2151.0 	215.09 	548.61 
2151.5 	215.14 	548.61 
2152.0 	215.19 	548.61 
2152.5 	215.24 	548.61 
2153.0 	215.29 	548.61 
2153.5 	215.34 	548.61 
2154.0 	215.39 	549.29 
2154.5 	215.44 	549.29 
2155.0 	215.49 	549.29 
2155.5 	215.54 	549.29 
2156.0 	215.59 	549.96 
2156.5 	215.64 	549.96 
2157.0 	215.69 	549.96 
2157.5 	215.74 	549.96 
2158.0 	215.79 	549.96 
2158.5 	215.84 	549.96 
2159.0 	215.89 	550.64 
2159.5 	215.94 	550.64 
2160.0 	215.99 	550.64 
2160.5 	216.04 	550.64 
2161.0 	216.09 	550.64 
2161.5 	216.14 	551.31 
2162.0 	216.19 	550.64 
2162.5 	216.24 	551.31 
2163.0 	216.29 	551.31 
2163.5 	216.34 	551.31 
2164.0 	216.39 	551.31 
2164.5 	216.44 	551.99 
2165.0 	216.49 	551.31 
2165.5 	216.54 	551.99 
2166.0 	216.59 	551.99 
2166.5 	216.64 	551.99 
2167.0 	216.69 	552.67 
2167.5 	216.74 	552.67 
2168.0 	216.79 	551.99 
2168.5 	216.84 	552.67 
2169.0 	216.89 	552.67 
2169.5 	216.94 	552.67 
2170.0 	216.99 	552.67 
2170.5 	217.04 	552.67 
2171.0 	217.09 	552.67 
2171.5 	217.14 	552.67 
2172.0 	217.19 	553.34 
2172.5 	217.24 	553.34 
2173.0 	217.29 	553.34 
2173.5 	217.34 	553.34 
2174.0 	217.39 	553.34 
2174.5 	217.44 	553.34 
2175.0 	217.49 	553.34 
2175.5 	217.54 	554.02 
2176.0 	217.59 	554.02 
2176.5 	217.64 	554.02 
2177.0 	217.69 	554.02 
2177.5 	217.74 	554.02 
2178.0 	217.79 	554.02 
2178.5 	217.84 	554.02 
2179.0 	217.89 	554.02 
2179.5 	217.94 	554.02 
2180.0 	217.99 	554.69 
2180.5 	218.04 	554.69 
2181.0 	218.09 	554.69 
2181.5 	218.14 	554.69 
2182.0 	218.19 	554.69 
2182.5 	218.24 	554.69 
2183.0 	218.29 	554.69 
2183.5 	218.34 	554.69 
2184.0 	218.39 	554.69 
2184.5 	218.44 	555.37 
2185.0 	218.49 	555.37 
2185.5 	218.54 	555.37 
2186.0 	218.59 	555.37 
2186.5 	218.64 	556.04 
2187.0 	218.69 	555.37 
2187.5 	218.74 	555.37 
2188.0 	218.79 	556.04 
2188.5 	218.84 	556.04 
2189.0 	218.89 	556.04 
2189.5 	218.94 	556.04 
2190.0 	218.99 	556.04 
2190.5 	219.04 	556.04 
2191.0 	219.09 	556.04 
2191.5 	219.14 	556.04 
2192.0 	219.19 	556.04 
2192.5 	219.24 	556.72 
2193.0 	219.29 	556.04 
2193.5 	219.34 	556.72 
2194.0 	219.39 	556.72 
2194.5 	219.44 	556.72 
2195.0 	219.49 	556.72 
2195.5 	219.54 	556.72 
2196.0 	219.59 	556.72 
2196.5 	219.64 	556.72 
2197.0 	219.69 	556.72 
2197.5 	219.74 	556.72 
2198.0 	219.79 	557.39 
2198.5 	219.84 	556.72 
2199.0 	219.89 	557.39 
2199.5 	219.94 	557.39 
2200.0 	219.99 	557.39 
2200.5 	220.04 	557.39 
2201.0 	220.09 	557.39 
2201.5 	220.14 	557.39 
2202.0 	220.19 	557.39 
2202.5 	220.24 	557.39 
2203.0 	220.29 	557.39 
2203.5 	220.34 	558.07 
2204.0 	220.39 	557.39 
2204.5 	220.44 	557.39 
2205.0 	220.49 	558.07 
2205.5 	220.54 	558.07 
2206.0 	220.59 	558.07 
2206.5 	220.64 	558.07 
2207.0 	220.69 	558.07 
2207.5 	220.74 	558.07 
2208.0 	220.79 	558.07 
2208.5 	220.84 	558.07 
2209.0 	220.89 	558.75 
2209.5 	220.94 	558.75 
2210.0 	220.99 	558.75 
2210.5 	221.04 	558.75 
2211.0 	221.09 	558.75 
2211.5 	221.14 	558.75 
2212.0 	221.19 	558.75 
2212.5 	221.24 	558.75 
2213.0 	221.29 	558.75 
2213.5 	221.34 	558.75 
2214.0 	221.39 	558.75 
2214.5 	221.44 	558.75 
2215.0 	221.49 	559.42 
2215.5 	221.54 	559.42 
2216.0 	221.59 	559.42 
2216.5 	221.64 	559.42 
2217.0 	221.69 	559.42 
2217.5 	221.74 	559.42 
2218.0 	221.79 	559.42 
2218.5 	221.84 	559.42 
2219.0 	221.89 	559.42 
2219.5 	221.94 	559.42 
2220.0 	221.99 	559.42 
2220.5 	222.04 	560.10 
2221.0 	222.09 	559.42 
2221.5 	222.14 	559.42 
2222.0 	222.19 	559.42 
2222.5 	222.24 	559.42 
2223.0 	222.29 	560.10 
2223.5 	222.34 	559.42 
2224.0 	222.39 	560.10 
2224.5 	222.44 	560.10 
2225.0 	222.49 	560.10 
2225.5 	222.54 	560.10 
2226.0 	222.59 	560.10 
2226.5 	222.64 	560.10 
2227.0 	222.69 	560.10 
2227.5 	222.74 	560.10 
2228.0 	222.79 	560.10 
2228.5 	222.84 	560.10 
2229.0 	222.89 	560.10 
2229.5 	222.94 	560.77 
2230.0 	222.99 	560.10 
2230.5 	223.04 	560.10 
2231.0 	223.09 	560.77 
2231.5 	223.14 	560.77 
2232.0 	223.19 	560.77 
2232.5 	223.24 	560.77 
2233.0 	223.29 	560.77 
2233.5 	223.34 	560.10 
2234.0 	223.39 	560.77 
2234.5 	223.44 	560.77 
2235.0 	223.49 	560.77 
2235.5 	223.54 	560.77 
2236.0 	223.59 	560.77 
2236.5 	223.64 	560.77 
2237.0 	223.69 	560.77 
2237.5 	223.74 	560.77 
2238.0 	223.79 	560.77 
2238.5 	223.84 	560.77 
2239.0 	223.89 	560.77 
2239.5 	223.94 	561.45 
2240.0 	223.99 	561.45 
2240.5 	224.04 	561.45 
2241.0 	224.09 	561.45 
2241.5 	224.14 	561.45 
2242.0 	224.19 	561.45 
2242.5 	224.24 	561.45 
2243.0 	224.29 	561.45 
2243.5 	224.34 	561.45 
2244.0 	224.39 	561.45 
2244.5 	224.44 	561.45 
2245.0 	224.49 	561.45 
2245.5 	224.54 	561.45 
2246.0 	224.59 	561.45 
2246.5 	224.64 	561.45 
2247.0 	224.69 	561.45 
2247.5 	224.74 	562.12 
2248.0 	224.79 	561.45 
2248.5 	224.84 	562.12 
2249.0 	224.89 	561.45 
2249.5 	224.94 	562.12 
2250.0 	224.99 	562.12 
2250.5 	225.04 	562.12 
2251.0 	225.09 	562.12 
2251.5 	225.14 	562.12 
2252.0 	225.19 	562.12 
2252.5 	225.24 	562.12 
2253.0 	225.29 	562.12 
2253.5 	225.34 	562.12 
2254.0 	225.39 	562.12 
2254.5 	225.44 	562.12 
2255.0 	225.49 	562.12 
2255.5 	225.54 	562.12 
2256.0 	225.59 	562.12 
2256.5 	225.64 	562.12 
2257.0 	225.69 	562.12 
2257.5 	225.74 	562.12 
2258.0 	225.79 	562.12 
2258.5 	225.84 	562.12 
2259.0 	225.89 	562.12 
2259.5 	225.94 	562.12 
2260.0 	225.99 	562.80 
2260.5 	226.04 	562.80 
2261.0 	226.09 	562.80 
2261.5 	226.14 	562.80 
2262.0 	226.19 	562.80 
2262.5 	226.24 	562.80 
2263.0 	226.29 	562.80 
2263.5 	226.34 	562.80 
2264.0 	226.39 	562.80 
2264.5 	226.44 	562.80 
2265.0 	226.49 	562.80 
2265.5 	226.54 	563.48 
2266.0 	226.59 	563.48 
2266.5 	226.64 	563.48 
2267.0 	226.69 	562.80 
2267.5 	226.74 	563.48 
2268.0 	226.79 	563.48 
2268.5 	226.84 	563.48 
2269.0 	226.89 	563.48 
2269.5 	226.94 	563.48 
2270.0 	226.99 	563.48 
2270.5 	227.04 	564.15 
2271.0 	227.09 	563.48 
2271.5 	227.14 	563.48 
2272.0 	227.19 	563.48 
2272.5 	227.24 	563.48 
2273.0 	227.29 	564.15 
2273.5 	227.34 	564.15 
2274.0 	227.39 	564.15 
2274.5 	227.44 	564.15 
2275.0 	227.49 	564.15 
2275.5 	227.54 	564.15 
2276.0 	227.59 	564.15 
2276.5 	227.64 	564.15 
2277.0 	227.69 	564.15 
2277.5 	227.74 	564.15 
2278.0 	227.79 	564.15 
2278.5 	227.84 	564.15 
2279.0 	227.89 	564.15 
2279.5 	227.94 	564.15 
2280.0 	227.99 	564.15 
2280.5 	228.04 	564.15 
2281.0 	228.09 	564.15 
2281.5 	228.14 	564.15 
2282.0 	228.19 	564.15 
2282.5 	228.24 	564.15 
2283.0 	228.29 	564.15 
2283.5 	228.34 	564.15 
2284.0 	228.39 	564.15 
2284.5 	228.44 	564.83 
2285.0 	228.49 	564.15 
2285.5 	228.54 	564.15 
2286.0 	228.59 	564.15 
2286.5 	228.64 	564.15 
2287.0 	228.69 	564.83 
2287.5 	228.74 	564.83 
2288.0 	228.79 	564.15 
2288.5 	228.84 	564.15 
2289.0 	228.89 	564.83 
2289.5 	228.94 	564.15 
2290.0 	228.99 	564.15 
2290.5 	229.04 	564.83 
2291.0 	229.09 	564.83 
2291.5 	229.14 	564.83 
2292.0 	229.19 	564.83 
2292.5 	229.24 	564.15 
2293.0 	229.29 	564.15 
2293.5 	229.34 	564.15 
2294.0 	229.39 	564.83 
2294.5 	229.44 	564.15 
2295.0 	229.49 	564.83 
2295.5 	229.54 	564.83 
2296.0 	229.59 	564.15 
2296.5 	229.64 	564.83 
2297.0 	229.69 	564.15 
2297.5 	229.74 	564.15 
2298.0 	229.79 	564.15 
2298.5 	229.84 	564.83 
2299.0 	229.89 	564.15 
2299.5 	229.94 	564.15 
2300.0 	229.99 	564.83 
2300.5 	230.04 	564.15 
2301.0 	230.09 	564.15 
2301.5 	230.14 	564.15 
2302.0 	230.19 	564.15 
2302.5 	230.24 	564.15 
2303.0 	230.29 	564.15 
2303.5 	230.34 	564.15 
2304.0 	230.39 	564.15 
2304.5 	230.44 	564.15 
2305.0 	230.49 	564.83 
2305.5 	230.54 	564.15 
2306.0 	230.59 	564.83 
2306.5 	230.64 	564.15 
2307.0 	230.69 	564.15 
2307.5 	230.74 	564.15 
2308.0 	230.79 	564.83 
2308.5 	230.84 	564.15 
2309.0 	230.89 	564.15 
2309.5 	230.94 	564.15 
2310.0 	230.99 	564.15 
2310.5 	231.04 	564.83 
2311.0 	231.09 	564.15 
2311.5 	231.14 	564.15 
2312.0 	231.19 	564.15 
2312.5 	231.24 	564.15 
2313.0 	231.29 	564.83 
2313.5 	231.34 	564.83 
2314.0 	231.39 	564.83 
2314.5 	231.44 	564.83 
2315.0 	231.49 	564.83 
2315.5 	231.54 	564.15 
2316.0 	231.59 	564.83 
2316.5 	231.64 	564.83 
2317.0 	231.69 	564.83 
2317.5 	231.74 	564.15 
2318.0 	231.79 	564.83 
2318.5 	231.84 	564.15 
2319.0 	231.89 	564.83 
2319.5 	231.94 	564.15 
2320.0 	231.99 	564.15 
2320.5 	232.04 	564.83 
2321.0 	232.09 	564.83 
2321.5 	232.14 	564.83 
2322.0 	232.19 	564.83 
2322.5 	232.24 	564.15 
2323.0 	232.29 	564.83 
2323.5 	232.34 	564.15 
2324.0 	232.39 	564.15 
2324.5 	232.44 	564.83 
2325.0 	232.49 	564.15 
2325.5 	232.54 	564.15 
2326.0 	232.59 	564.83 
2326.5 	232.64 	564.15 
2327.0 	232.69 	564.15 
2327.5 	232.74 	564.83 
2328.0 	232.79 	564.15 
2328.5 	232.84 	564.15 
2329.0 	232.89 	564.15 
2329.5 	232.94 	564.15 
2330.0 	232.99 	564.15 
2330.5 	233.04 	564.83 
2331.0 	233.09 	564.83 
2331.5 	233.14 	564.83 
2332.0 	233.19 	564.83 
2332.5 	233.24 	564.15 
2333.0 	233.29 	564.83 
2333.5 	233.34 	564.83 
2334.0 	233.39 	564.15 
2334.5 	233.44 	564.15 
2335.0 	233.49 	564.83 
2335.5 	233.54 	564.83 
2336.0 	233.59 	564.83 
2336.5 	233.64 	564.15 
2337.0 	233.69 	564.15 
2337.5 	233.74 	564.15 
2338.0 	233.79 	564.15 
2338.5 	233.84 	564.15 
2339.0 	233.89 	564.15 
2339.5 	233.94 	564.15 
2340.0 	233.99 	564.83 
2340.5 	234.04 	564.15 
2341.0 	234.09 	564.15 
2341.5 	234.14 	564.15 
2342.0 	234.19 	564.83 
2342.5 	234.24 	564.15 
2343.0 	234.29 	564.15 
2343.5 	234.34 	564.15 
2344.0 	234.39 	564.15 
2344.5 	234.44 	564.15 
2345.0 	234.49 	564.83 
2345.5 	234.54 	564.15 
2346.0 	234.59 	564.83 
2346.5 	234.64 	564.15 
2347.0 	234.69 	564.15 
2347.5 	234.74 	564.15 
2348.0 	234.79 	564.15 
2348.5 	234.84 	564.15 
2349.0 	234.89 	564.15 
2349.5 	234.94 	564.15 
2350.0 	234.99 	564.15 
2350.5 	235.04 	564.15 
2351.0 	235.09 	564.15 
2351.5 	235.14 	564.15 
2352.0 	235.19 	564.15 
2352.5 	235.24 	564.15 
2353.0 	235.29 	564.15 
2353.5 	235.34 	564.15 
2354.0 	235.39 	564.15 
2354.5 	235.44 	564.15 
2355.0 	235.49 	564.15 
2355.5 	235.54 	564.15 
2356.0 	235.59 	564.15 
2356.5 	235.64 	564.15 
2357.0 	235.69 	564.15 
2357.5 	235.74 	564.15 
2358.0 	235.79 	564.15 
2358.5 	235.84 	564.15 
2359.0 	235.89 	564.15 
2359.5 	235.94 	563.48 
2360.0 	235.99 	564.15 
2360.5 	236.04 	564.15 
2361.0 	236.09 	564.15 
2361.5 	236.14 	564.15 
2362.0 	236.19 	564.15 
2362.5 	236.24 	563.48 
2363.0 	236.29 	564.15 
2363.5 	236.34 	564.15 
2364.0 	236.39 	564.15 
2364.5 	236.44 	564.15 
2365.0 	236.49 	564.15 
2365.5 	236.54 	564.15 
2366.0 	236.59 	564.15 
2366.5 	236.64 	564.15 
2367.0 	236.69 	564.15 
2367.5 	236.74 	564.15 
2368.0 	236.79 	563.48 
2368.5 	236.84 	564.15 
2369.0 	236.89 	563.48 
2369.5 	236.94 	564.15 
2370.0 	236.99 	564.15 
2370.5 	237.04 	564.15 
2371.0 	237.09 	564.15 
2371.5 	237.14 	564.15 
2372.0 	237.19 	564.15 
2372.5 	237.24 	564.15 
2373.0 	237.29 	564.15 
2373.5 	237.34 	564.15 
2374.0 	237.39 	564.15 
2374.5 	237.44 	564.15 
2375.0 	237.49 	564.15 
2375.5 	237.54 	564.15 
2376.0 	237.59 	564.15 
2376.5 	237.64 	564.15 
2377.0 	237.69 	564.15 
2377.5 	237.74 	564.15 
2378.0 	237.79 	564.15 
2378.5 	237.84 	564.15 
2379.0 	237.89 	564.15 
2379.5 	237.94 	564.15 
2380.0 	237.99 	564.15 
2380.5 	238.04 	564.15 
2381.0 	238.09 	563.48 
2381.5 	238.14 	564.15 
2382.0 	238.19 	564.15 
2382.5 	238.24 	563.48 
2383.0 	238.29 	564.15 
2383.5 	238.34 	563.48 
2384.0 	238.39 	563.48 
2384.5 	238.44 	563.48 
2385.0 	238.49 	563.48 
2385.5 	238.54 	563.48 
2386.0 	238.59 	563.48 
2386.5 	238.64 	563.48 
2387.0 	238.69 	563.48 
2387.5 	238.74 	563.48 
2388.0 	238.79 	564.15 
2388.5 	238.84 	564.15 
2389.0 	238.89 	563.48 
2389.5 	238.94 	564.15 
2390.0 	238.99 	564.15 
2390.5 	239.04 	564.15 
2391.0 	239.09 	564.15 
2391.5 	239.14 	564.15 
2392.0 	239.19 	563.48 
2392.5 	239.24 	563.48 
2393.0 	239.29 	563.48 
2393.5 	239.34 	563.48 
2394.0 	239.39 	564.15 
2394.5 	239.44 	563.48 
2395.0 	239.49 	564.15 
2395.5 	239.54 	564.15 
2396.0 	239.59 	563.48 
2396.5 	239.64 	564.15 
2397.0 	239.69 	563.48 
2397.5 	239.74 	564.15 
2398.0 	239.79 	563.48 
2398.5 	239.84 	563.48 
2399.0 	239.89 	564.15 
2399.5 	239.94 	564.15 
2400.0 	239.99 	563.48 
2400.5 	240.04 	564.15 
2401.0 	240.09 	563.48 
2401.5 	240.14 	564.15 
2402.0 	240.19 	563.48 
2402.5 	240.24 	564.15 
2403.0 	240.29 	563.48 
2403.5 	240.34 	564.15 
2404.0 	240.39 	564.15 
2404.5 	240.44 	564.15 
2405.0 	240.49 	564.15 
2405.5 	240.54 	564.15 
2406.0 	240.59 	564.15 
2406.5 	240.64 	564.15 
2407.0 	240.69 	564.15 
2407.5 	240.74 	564.15 
2408.0 	240.79 	564.15 
2408.5 	240.84 	564.15 
2409.0 	240.89 	564.15 
2409.5 	240.94 	564.15 
2410.0 	240.99 	564.15 
2410.5 	241.04 	564.15 
2411.0 	241.09 	564.15 
2411.5 	241.14 	564.15 
2412.0 	241.19 	564.15 
2412.5 	241.24 	564.15 
2413.0 	241.29 	564.15 
2413.5 	241.34 	564.15 
2414.0 	241.39 	564.83 
2414.5 	241.44 	564.15 
2415.0 	241.49 	564.15 
2415.5 	241.54 	564.15 
2416.0 	241.59 	564.15 
2416.5 	241.64 	564.15 
2417.0 	241.69 	564.15 
2417.5 	241.74 	564.15 
2418.0 	241.79 	564.83 
2418.5 	241.84 	564.15 
2419.0 	241.89 	564.83 
2419.5 	241.94 	564.83 
2420.0 	241.99 	564.15 
2420.5 	242.04 	564.83 
2421.0 	242.09 	564.15 
2421.5 	242.14 	564.83 
2422.0 	242.19 	564.83 
2422.5 	242.24 	564.15 
2423.0 	242.29 	564.15 
2423.5 	242.34 	564.83 
2424.0 	242.39 	564.83 
2424.5 	242.44 	564.83 
2425.0 	242.49 	564.83 
2425.5 	242.54 	564.83 
2426.0 	242.59 	564.83 
2426.5 	242.64 	564.83 
2427.0 	242.69 	564.83 
2427.5 	242.74 	564.83 
2428.0 	242.79 	564.83 
2428.5 	242.84 	564.83 
2429.0 	242.89 	564.15 
2429.5 	242.94 	564.83 
2430.0 	242.99 	564.83 
2430.5 	243.04 	564.83 
2431.0 	243.09 	564.83 
2431.5 	243.14 	564.15 
2432.0 	243.19 	564.83 
2432.5 	243.24 	564.83 
2433.0 	243.29 	564.83 
2433.5 	243.34 	564.83 
2434.0 	243.39 	564.83 
2434.5 	243.44 	564.83 
2435.0 	243.49 	564.15 
2435.5 	243.54 	564.83 
2436.0 	243.59 	564.83 
2436.5 	243.64 	564.83 
2437.0 	243.69 	564.83 
2437.5 	243.74 	564.83 
2438.0 	243.79 	564.83 
2438.5 	243.84 	564.83 
2439.0 	243.89 	564.15 
2439.5 	243.94 	564.83 
2440.0 	243.99 	564.83 
2440.5 	244.04 	564.83 
